turn,nodes_added_to_graph,nodes_added_to_graph_std,edges_added_to_graph,edges_added_to_graph_std,total_nodes_in_graph,total_nodes_in_graph_std,total_edges_in_graph,total_edges_in_graph_std,native_node_precision,native_node_precision_std,native_node_recall,native_node_recall_std,native_edge_precision,native_edge_precision_std,native_edge_recall,native_edge_recall_std,native_degree_weighted_node_coverage,native_degree_weighted_node_coverage_std,evaluation_node_precision,evaluation_node_precision_std,evaluation_node_recall,evaluation_node_recall_std,evaluation_edge_pair_precision,evaluation_edge_pair_precision_std,evaluation_edge_pair_recall,evaluation_edge_pair_recall_std,evaluation_node_tsc_rank,evaluation_node_tsc_rank_std,evaluation_edge_tsc_rank,evaluation_edge_tsc_rank_std,evaluation_node_autc_rank,evaluation_node_autc_rank_std
48,4.0,3.0,13.333333333333334,10.969655114602888,597.3333333333334,11.590225767142474,962.6666666666666,37.00450423034111,0.8882725144696851,0.033942500584004436,0.45019807583474813,0.008503100849641601,0.921529071632867,0.03857216813009664,0.2912015758371635,0.01563477465501072,0.6903349616189812,0.002965806001395732,0.8882725144696852,0.0339425005840045,0.45019807583474813,0.008503100849641603,0.9215290716328669,0.03857216813009659,0.2912015758371635,0.01563477465501072,0.5251705123913389,0.004980321178132253,0.2977054520618381,0.013896307671933776,0.6001745639588513,0.0028523550033879596
49,4.666666666666667,3.2145502536643185,11.666666666666666,6.8068592855540455,602.0,11.135528725660043,974.3333333333334,32.47049943153529,0.8891102258610402,0.0337209479320167,0.45415959252971133,0.009182218867904907,0.9223380829680093,0.03866583708155978,0.2950317356095426,0.01603746253563085,0.694870900209351,0.006297468823370577,0.8891102258610403,0.033720947932016763,0.4541595925297114,0.009182218867904898,0.9223380829680093,0.03866583708155978,0.2950317356095426,0.01603746253563085,0.5303732757437404,0.005133217701366985,0.3014987012117578,0.014251283039366522,0.6056186649033011,0.006664989766170162
50,8.333333333333334,3.0550504633038935,24.0,13.74772708486752,610.3333333333334,12.858201014657274,998.3333333333334,38.63073042712671,0.8900880680958733,0.032202426956561954,0.4609507640067912,0.008821990530911077,0.9158134549333453,0.028515482411585205,0.3001750930181659,0.015556450552783412,0.6997557571528262,0.008769936306738956,0.8900880680958733,0.032202426956561954,0.4609507640067912,0.008821990530911077,0.9158134549333453,0.02851548241158523,0.3001750930181659,0.015556450552783412,0.5375778995006316,0.006541666915244592,0.3067090646170931,0.013685466749394555,0.6118163384654499,0.008939163345376968
51,4.666666666666667,2.309401076758503,14.666666666666666,4.618802153517006,615.0,10.583005244258363,1013.0,42.50882261366456,0.8908578744608934,0.03233786033275495,0.4649122807017544,0.00994815836516522,0.9169740407635556,0.02834949169095965,0.30499015101772814,0.01707156927117532,0.7023726448011165,0.007254229897519865,0.8908578744608934,0.03233786033275495,0.4649122807017544,0.00994815836516522,0.9169740407635556,0.02834949169095965,0.30499015101772814,0.01707156927117532,0.5410831918774169,0.006409764543336171,0.31146041872757896,0.015291953450767592,0.6150881627861081,0.007132406395827596
52,5.0,5.291502622129181,14.666666666666666,16.165807537309522,620.0,15.620499351813308,1027.6666666666667,34.58805188693537,0.8918493394468522,0.03136555855568113,0.46915676287492925,0.008712396331828354,0.9179658130210633,0.029094010307113144,0.3098052090172904,0.01733885079478076,0.7039427773900908,0.008087457771457977,0.8918493394468522,0.03136555855568113,0.46915676287492925,0.008712396331828347,0.9179658130210633,0.029094010307113182,0.3098052090172904,0.017338850794780793,0.5439663744725627,0.006847448195545115,0.31607955903364143,0.015874274914436905,0.6171095345263002,0.008269165303907753
53,7.666666666666667,8.32666399786453,16.666666666666668,25.403411844343534,627.6666666666666,23.86070689089771,1044.3333333333333,26.689573494781317,0.893383914109767,0.02969598430662905,0.4756649688737974,0.008375013348584488,0.9190876270519241,0.029727891332034226,0.31527686583497483,0.017877503048073676,0.7103396138636892,0.013871790238274118,0.893383914109767,0.029695984306628995,0.4756649688737974,0.008375013348584445,0.9190876270519241,0.029727891332034226,0.31527686583497483,0.017877503048073666,0.5511988944220435,0.011817876515501174,0.3214389745540058,0.016699685500252203,0.6242710077506683,0.014697431397335715
54,2.0,1.7320508075688772,4.666666666666667,6.429100507328637,629.6666666666666,23.24507116214819,1049.0,21.517434791350013,0.8932216881489645,0.030345400219249807,0.4770797962648557,0.0066300931034861225,0.9195741419705277,0.02899101730790987,0.3168089297439265,0.015935208272503734,0.7119678995115143,0.011680950612114849,0.8932216881489645,0.030345400219249807,0.4770797962648557,0.0066300931034861225,0.9195741419705277,0.028991017307909907,0.3168089297439265,0.015935208272503727,0.5529050058112935,0.009791819268576474,0.3230298133735252,0.014649380960360869,0.6261662152624548,0.012343307249736646
55,6.0,2.6457513110645907,9.333333333333334,12.858201014657274,635.6666666666666,25.716402029314548,1058.3333333333333,22.810816147900834,0.8915691302811323,0.02559027867855525,0.48075834748160723,0.008068238499933923,0.9202125284916697,0.02911740719617281,0.3198730575618297,0.01687258820066364,0.7147592463363572,0.014711574574448204,0.8915691302811323,0.02559027867855525,0.48075834748160723,0.008068238499933923,0.9202125284916697,0.029117407196172843,0.3198730575618297,0.01687258820066364,0.5567727018227798,0.013377332876537511,0.32617939139325236,0.01610154822520873,0.6299373195194076,0.01635106505631455
56,5.333333333333333,7.571877794400365,9.666666666666666,16.743157806499145,641.0,33.28663395418648,1068.0,34.597687784012386,0.8926046387649317,0.024225863623827122,0.48528579513299375,0.01380163938682194,0.9207776524630933,0.029579168066363924,0.3230466185160867,0.020112190929082896,0.7174924401023494,0.018990691406298558,0.8926046387649317,0.024225863623827122,0.48528579513299375,0.01380163938682194,0.9207776524630933,0.029579168066363924,0.3230466185160867,0.020112190929082875,0.5606312636827103,0.019510598874625338,0.32954008418341335,0.019918523704268845,0.6331019952643525,0.02145087039960296
57,2.0,1.0,11.333333333333334,6.110100926607787,643.0,33.45145736735546,1079.3333333333333,28.53652630109932,0.8929496862305554,0.024095170414486222,0.4869835880022637,0.013644101246452945,0.9217287420572545,0.028722163052358293,0.3267673451521121,0.0181200258249005,0.7188881135147709,0.018304362334888573,0.8929496862305554,0.024095170414486222,0.4869835880022637,0.013644101246452945,0.9217287420572545,0.028722163052358293,0.3267673451521121,0.0181200258249005,0.5625622726954024,0.018522591590406097,0.33318677389872586,0.017930400230941668,0.6349344542011467,0.02032822261403516
58,1.3333333333333333,0.5773502691896257,6.0,7.0,644.3333333333334,33.08070938376826,1085.3333333333333,28.746014216467184,0.8931593166985018,0.024133526778122114,0.48811544991511036,0.013475813129361254,0.9221135160183674,0.028790749930960462,0.32873714160647843,0.018647676162279088,0.7191207257501745,0.018274130321247056,0.8931593166985018,0.02413352677812217,0.48811544991511036,0.013475813129361254,0.9221135160183674,0.028790749930960462,0.32873714160647843,0.018647676162279088,0.5628960395306312,0.0184613068924106,0.33519587431884934,0.018342400055421405,0.6351920146627001,0.020197320401931174
59,1.6666666666666667,2.886751345948129,6.333333333333333,7.094598884597588,646.0,35.93048844644336,1091.6666666666667,35.24674925909244,0.8934759070277699,0.023669775307228046,0.48953027730616866,0.015888958847047493,0.92246385422856,0.029086409534519672,0.33081637119719853,0.020613264313979005,0.7206327052802978,0.02083698026197791,0.8934759070277699,0.0236697753072281,0.48953027730616866,0.015888958847047493,0.92246385422856,0.029086409534519672,0.33081637119719853,0.020613264313978984,0.564627825291822,0.021450578244744774,0.33722125346825926,0.020371998730973357,0.6370091336588588,0.023312840242635056
60,10.333333333333334,9.018499505645789,20.333333333333332,14.571661996262929,656.3333333333334,27.465129406819358,1112.0,32.2335229225724,0.894447793322923,0.02399375947886996,0.4980192416525184,0.01061403471053256,0.92361664375146,0.02817379831174813,0.33738235937841976,0.019889453716397623,0.7263317050476855,0.01697402020388267,0.894447793322923,0.02399375947886996,0.4980192416525184,0.01061403471053256,0.92361664375146,0.02817379831174813,0.33738235937841976,0.019889453716397623,0.573264042153367,0.01561965014187509,0.3439490487982377,0.019017697505556094,0.6445345610364857,0.018055612228319834
61,10.0,3.605551275463989,21.0,10.44030650891055,666.3333333333334,25.146238950056397,1133.0,21.79449471770337,0.8960123319591843,0.02390701944912981,0.5065082059988681,0.007655772076099978,0.9252235660748154,0.02675605520377039,0.34427664696870214,0.01646195944705439,0.7331356129332403,0.014554886985047822,0.8960123319591843,0.02390701944912981,0.5065082059988681,0.007655772076099978,0.9252235660748154,0.02675605520377039,0.34427664696870214,0.01646195944705439,0.5831044858065142,0.011810673573354653,0.35053043730669603,0.015614505632991342,0.6538984220047561,0.014404852642098273
62,2.6666666666666665,1.1547005383792515,7.0,10.44030650891055,669.0,24.43358344574123,1140.0,28.61817604250837,0.895925704355814,0.02469322228341149,0.5084889643463497,0.007252974316907963,0.9253133606452231,0.02667207348985776,0.3464653096957759,0.018268124178320907,0.7337171435217492,0.014401426266940777,0.8959257043558141,0.024693222283411434,0.5084889643463497,0.007252974316907963,0.9253133606452231,0.026672073489857794,0.3464653096957759,0.018268124178320886,0.5841924373175004,0.011563824114370565,0.3526363452950449,0.01723134027223632,0.6546184461877255,0.014108316374246066
63,10.333333333333334,6.658328118479393,23.666666666666668,20.526405757787536,679.3333333333334,17.925772879665004,1163.6666666666667,38.47510017314228,0.8973639075792977,0.02538288583712697,0.5172608941709111,0.0059624526048968505,0.9268753089876824,0.025791106014756655,0.35423506237688773,0.019585474377248384,0.7412188881135148,0.009434247286325696,0.8973639075792977,0.025382885837126917,0.5172608941709111,0.0059624526048968505,0.9268753089876824,0.025791106014756683,0.35423506237688773,0.01958547437724838,0.594715967385646,0.0060022728852964944,0.3604634126911206,0.01812017763766256,0.6643373934787247,0.007191444294783331
64,13.0,10.583005244258363,26.0,20.663978319771825,692.3333333333334,25.794056162870806,1189.6666666666667,47.00354596552619,0.8993065599635756,0.024463544840932307,0.5282965478211659,0.014238534946699638,0.9282004981500391,0.026572625645684557,0.36277084701247536,0.023970353691755503,0.751104908118167,0.016930032417923176,0.8993065599635756,0.024463544840932307,0.5282965478211659,0.014238534946699638,0.9282004981500391,0.026572625645684557,0.36277084701247536,0.023970353691755503,0.6080829341462215,0.017385574592576326,0.3688206579516449,0.02274916638975299,0.676997556644773,0.017671887773786307
65,7.0,3.0,17.0,3.605551275463989,699.3333333333334,25.146238950056397,1206.6666666666667,44.54585652261424,0.9003495903795131,0.02407797797483357,0.5342388228636107,0.012015208684528694,0.9292419053481319,0.02608429076909345,0.36835193696651347,0.02332312572411214,0.7576762037683182,0.014962862276616608,0.9003495903795131,0.02407797797483357,0.5342388228636107,0.012015208684528694,0.9292419053481319,0.02608429076909345,0.36835193696651347,0.02332312572411214,0.6160787729230154,0.014380792716083586,0.3743685506345291,0.02211539459983653,0.6853542749377393,0.014636160131243761
66,8.333333333333334,1.1547005383792515,19.0,10.44030650891055,707.6666666666666,25.579940057266228,1225.6666666666667,46.26373669877233,0.9015399808010965,0.02370215297147837,0.5413129598189022,0.01158777319153555,0.93039739877351,0.02535512296399582,0.37458962573867366,0.023188724079330657,0.7618050709467318,0.014200305409129806,0.9015399808010965,0.02370215297147837,0.5413129598189022,0.01158777319153555,0.9303973987735101,0.02535512296399578,0.37458962573867366,0.023188724079330657,0.6224726790120877,0.011855195642868781,0.3807262592283857,0.022241153804967512,0.690811143181904,0.012919589161444488
67,7.333333333333333,6.658328118479393,14.0,10.583005244258363,715.0,30.347981810987037,1239.6666666666667,37.421027956662726,0.9000018417114761,0.026747325298669463,0.5458404074702886,0.00978995126882072,0.9313424310882878,0.02433165105916753,0.37918581746552854,0.019864149057657064,0.7658757850662945,0.01311580330021808,0.9000018417114761,0.026747325298669463,0.5458404074702886,0.00978995126882072,0.9313424310882878,0.024331651059167493,0.37918581746552854,0.019864149057657064,0.627390802452493,0.010576429412442141,0.3854328468333339,0.01884922765244809,0.69534912103156,0.012212282953122206
68,2.0,2.6457513110645907,13.0,9.539392014169456,717.0,29.46183972531247,1252.6666666666667,46.715450691750085,0.8992852659852208,0.025571782828026923,0.5469722693831353,0.010373685783714398,0.9319819677228091,0.024370025996807227,0.38345370978332244,0.022533396212603057,0.7662828564782508,0.013457502399079762,0.8992852659852208,0.025571782828026864,0.5469722693831353,0.010373685783714398,0.9319819677228091,0.024370025996807227,0.3834537097833224,0.02253339621260306,0.6280042718204987,0.011125021724841155,0.389722953323694,0.021347880424251515,0.695812149212699,0.012650165387232473
69,5.0,4.358898943540674,5.0,7.810249675906654,722.0,25.15949125081825,1257.6666666666667,54.50076452063158,0.8984800854856103,0.025846164899759504,0.5503678551216752,0.009802211701012286,0.9321786728360852,0.024568315192461557,0.3850952068286277,0.024918336059285534,0.7674459176552687,0.012823639543570882,0.8984800854856104,0.02584616489975945,0.5503678551216752,0.009802211701012286,0.9321786728360852,0.024568315192461557,0.3850952068286277,0.02491833605928553,0.6300300785142023,0.010291724489917647,0.3913898443315987,0.023733133332960208,0.6974592364816024,0.011954065177588406
70,4.333333333333333,5.131601439446884,9.666666666666666,12.662279942148386,726.3333333333334,30.02221399786054,1267.3333333333333,48.67579823005816,0.8991818475553967,0.024999974182374072,0.5540464063384267,0.011587773191535543,0.9326701032583385,0.024594090013182662,0.38826876778288466,0.02401377963752605,0.7704117236566643,0.014336468774634861,0.8991818475553965,0.024999974182374127,0.5540464063384267,0.011587773191535543,0.9326701032583385,0.024594090013182662,0.38826876778288466,0.02401377963752605,0.634783540357642,0.013354797832353858,0.3944252677622046,0.022974545161979564,0.7015515532571325,0.014446837694971456
71,7.0,6.244997998398398,4.333333333333333,6.658328118479393,733.3333333333334,26.083200212652844,1271.6666666666667,54.793551932078046,0.8958389959458094,0.022884379329681723,0.5574419920769667,0.013749327236283351,0.9328485388149254,0.024704294824944486,0.3896913985554826,0.02577307187285609,0.7727959990695511,0.014374984466601874,0.8958389959458094,0.02288437932968167,0.5574419920769667,0.013749327236283351,0.9328485388149254,0.024704294824944486,0.3896913985554826,0.02577307187285609,0.6380180174842452,0.013830242705730154,0.39592387740611057,0.024789434770402175,0.7045116247989444,0.014570985869307173
72,7.0,7.54983443527075,15.666666666666666,2.0816659994661326,740.3333333333334,33.471380810079125,1287.3333333333333,54.88472768752099,0.8917262999084625,0.029670627321653965,0.5599886813808715,0.015934248132768638,0.9336566365895781,0.024458876601109472,0.39483475596410594,0.025952962909242747,0.7741335194231216,0.014930620908277212,0.8917262999084626,0.02967062732165391,0.5599886813808715,0.015934248132768638,0.933656636589578,0.024458876601109444,0.39483475596410594,0.025952962909242747,0.6396903078258428,0.014862490936213753,0.4011894867489617,0.024681660819551136,0.7060745195237759,0.015424714813073538
73,5.666666666666667,1.5275252316519468,10.0,2.6457513110645907,746.0,34.828149534535996,1297.3333333333333,56.58032638058333,0.8925530784556843,0.029366626238320884,0.5647990945104697,0.017153870476771565,0.9341381438982153,0.024411059559516095,0.39811775005471656,0.026635449891660296,0.7773319376599209,0.016282129548788653,0.8925530784556843,0.029366626238320825,0.5647990945104697,0.017153870476771565,0.9341381438982151,0.024411059559516158,0.39811775005471656,0.026635449891660296,0.6448283915104706,0.016031107702018203,0.404548500795165,0.025381738445186444,0.7105384335066538,0.01670957257790557
74,11.333333333333334,8.144527815247077,27.666666666666668,11.503622617824933,757.3333333333334,40.26578365477733,1325.0,67.94850991743675,0.8936426319936959,0.02894063649335184,0.5741369552914545,0.024520228161731678,0.9330023583806799,0.028563660023634384,0.4062158021448895,0.031940231341802565,0.7869853454291695,0.02364098869880099,0.8936426319936959,0.02894063649335184,0.5741369552914545,0.024520228161731678,0.9330023583806799,0.02856366002363436,0.4062158021448895,0.031940231341802565,0.6564050645661059,0.025494300835116678,0.4123564406843293,0.031189838661066695,0.7220690646643779,0.026157687199024702
75,2.0,2.0,7.666666666666667,7.234178138070235,759.3333333333334,41.488954353337625,1332.6666666666667,67.00248751601193,0.893965260923531,0.028605283275770624,0.5758347481607244,0.024520228161731678,0.9333547460798646,0.02857223455774772,0.4087327642810243,0.03204747109307097,0.7884391719004419,0.024667524054297035,0.8939652609235311,0.028605283275770572,0.5758347481607244,0.024520228161731678,0.9333547460798646,0.02857223455774772,0.4087327642810243,0.03204747109307097,0.6582244888084403,0.026293080695878733,0.41476121596817184,0.03142008620470682,0.72384297534762,0.027325742864175523
76,1.6666666666666667,2.0816659994661326,0.3333333333333333,0.5773502691896257,761.0,43.55456348076513,1333.0,66.50563885867122,0.8942210672712215,0.028329071151732794,0.5772495755517827,0.025818177123506845,0.9333809302593833,0.028527035828675055,0.408842197417378,0.03187098017925215,0.789544080018609,0.02593541671149354,0.8942210672712215,0.028329071151732794,0.5772495755517827,0.025818177123506845,0.9333809302593833,0.028527035828675055,0.408842197417378,0.03187098017925215,0.6600710686364812,0.028336695270686208,0.41487898240035354,0.031229532842254742,0.7254969981999406,0.029262787627097393
77,1.3333333333333333,1.1547005383792515,16.666666666666668,23.86070689089771,762.3333333333334,42.477444995354105,1349.6666666666667,86.85812186165053,0.8943872834833884,0.028428328578224034,0.5783814374646293,0.02527279361791347,0.9259438460248813,0.02340120160243018,0.4104836944626833,0.03218059958969706,0.7900093044894162,0.025767055376463805,0.8943872834833884,0.028428328578224034,0.5783814374646293,0.02527279361791347,0.9259438460248813,0.02340120160243018,0.4104836944626833,0.032180599589697115,0.6609205447311723,0.027848210561687705,0.41654409292224254,0.03170676718790067,0.7261176029970295,0.028859543665363488
78,7.0,6.557438524302,30.666666666666668,26.727015047201462,769.3333333333334,47.42713709821977,1380.3333333333333,64.00260411368691,0.8954713699705867,0.027346042640961587,0.5843237125070742,0.02684893601470179,0.927643430907274,0.022577546181461176,0.42055154300722253,0.026368390514714377,0.7942544777855315,0.02789237979850072,0.8954713699705867,0.027346042640961535,0.5843237125070742,0.02684893601470179,0.927643430907274,0.022577546181461176,0.4205515430072226,0.02636839051471441,0.6674013486945053,0.031187075541875733,0.4266096890793229,0.0260107647770816,0.7316997361965021,0.03219632473031221
79,7.0,8.888194417315589,3.0,5.196152422706632,776.3333333333334,48.08672720547047,1383.3333333333333,64.25988899253821,0.8923648838481968,0.022116588737926227,0.587719298245614,0.02936167392778895,0.9277528292683823,0.022735281916844825,0.42153644123440576,0.02696855256456051,0.7968713654338219,0.029333189162238295,0.8923648838481968,0.022116588737926175,0.587719298245614,0.02936167392778895,0.9277528292683823,0.022735281916844877,0.42153644123440576,0.02696855256456053,0.6708306054313125,0.0333099022641386,0.42747398786237606,0.0265511322366055,0.7345542516895438,0.03379128363181469
80,6.333333333333333,7.094598884597588,1.3333333333333333,1.5275252316519468,782.6666666666666,44.298231717906454,1384.6666666666667,64.90249096400949,0.89328872878446,0.021822832272492727,0.5930956423316355,0.02437284016145881,0.9278052758578038,0.02278921948165432,0.42197417377982055,0.02730285477007404,0.8018725284949989,0.023239987980729047,0.89328872878446,0.021822832272492668,0.5930956423316355,0.02437284016145881,0.9278052758578038,0.022789219481654327,0.42197417377982055,0.02730285477007404,0.6770243007930397,0.026845514000859116,0.42786966272609506,0.026836766898244265,0.7399403363544774,0.027304897766061768
81,24.333333333333332,31.214312956291916,24.666666666666668,12.096831541082704,807.0,73.43023900274328,1409.3333333333333,57.570246945217576,0.8788258190152373,0.04732917448660539,0.6001697792869269,0.024204715499801764,0.9283267716402065,0.023470290934512947,0.4297439264609324,0.02644593876972597,0.8068736915561758,0.02298164446532408,0.8788258190152373,0.04732917448660539,0.6001697792869269,0.024204715499801764,0.9283267716402064,0.023470290934512892,0.42974392646093235,0.026445938769725983,0.6843723554162535,0.027533360059357213,0.435923258814398,0.02632928410515552,0.746184142532458,0.02753515969668643
82,8.666666666666666,7.094598884597588,26.666666666666668,22.678918257565403,815.6666666666666,73.96170180122502,1436.0,40.779897008207364,0.8801729464398091,0.04667361692036125,0.6075268817204301,0.022608924001627864,0.929746983141523,0.02249748660975584,0.4384985773692274,0.022354112240456147,0.8114096301465458,0.022336907087116095,0.8801729464398091,0.04667361692036125,0.6075268817204301,0.022608924001627864,0.929746983141523,0.022497486609755785,0.4384985773692274,0.022354112240456147,0.6921615648727172,0.02647198571650924,0.4445388780313155,0.022596407400756833,0.7528865949656774,0.02666779321411872
83,2.3333333333333335,2.0816659994661326,5.333333333333333,4.041451884327381,818.0,74.48489779814429,1441.3333333333333,40.64890322423636,0.8801680077694616,0.04708811067197823,0.6092246745897001,0.022158202547200825,0.9299937860843364,0.0224432587615368,0.4402495075508864,0.02256685338947394,0.8122819260293092,0.021921543550381152,0.8801680077694616,0.04708811067197823,0.6092246745897001,0.022158202547200825,0.9299937860843364,0.0224432587615368,0.4402495075508864,0.02256685338947394,0.6933828256226261,0.026487385296684856,0.44617107499742836,0.022726300344672105,0.7541800943943524,0.02632275197977595
84,16.333333333333332,12.055427546683417,9.666666666666666,6.8068592855540455,834.3333333333334,74.14400402819727,1451.0,47.44470465710583,0.8725321165035247,0.04255037278509973,0.6162988115449914,0.026951626258722508,0.9303883963517862,0.02261803300796941,0.44342306850514335,0.024788960621173608,0.8152477320307048,0.02392763416169303,0.8725321165035247,0.04255037278509973,0.6162988115449914,0.026951626258722508,0.9303883963517862,0.02261803300796941,0.44342306850514335,0.024788960621173615,0.6988099928605476,0.03000062628207197,0.44947418178273835,0.02501749350363813,0.7586420311698517,0.02946545665246391
85,3.3333333333333335,5.773502691896258,6.333333333333333,9.291573243177568,837.6666666666666,79.8582076766899,1457.3333333333333,53.144457221175315,0.8712884170801134,0.0444633811160376,0.6174306734578381,0.028879119008880797,0.930610001585298,0.022817600526327485,0.4455022980958634,0.02693856194932493,0.8156548034426611,0.024613793096486845,0.8709922451983471,0.044922159515219974,0.6174306734578381,0.028879119008880797,0.9306100015852979,0.022817600526327485,0.44550229809586345,0.026938561949324934,0.6994604925726983,0.031123707581052117,0.4515731713111405,0.0272315553400912,0.7591067313423284,0.03026199816660355
86,6.333333333333333,3.5118845842842465,19.333333333333332,9.504384952922168,844.0,79.16438593205912,1476.6666666666667,59.71878543082849,0.8718229057687252,0.04497622888720252,0.622524052065648,0.02884166498763359,0.9314694089871851,0.022784964440614643,0.45184942000437733,0.028838694148446257,0.8187369155617585,0.02444421477758129,0.8715286163574185,0.0454316417822325,0.622524052065648,0.02884166498763359,0.9314694089871851,0.022784964440614643,0.45184942000437733,0.02883869414844628,0.7050212159185034,0.030801467918318975,0.45776351421952066,0.028747283693418235,0.7639878339148332,0.029881852188835004
87,4.333333333333333,3.0550504633038935,19.666666666666668,12.013880860626733,848.3333333333334,81.30395644329575,1496.3333333333333,63.67364708679199,0.8720659969679899,0.04396235214286361,0.6259196378041878,0.03132109587328057,0.9310245586544428,0.020745206438738586,0.4576493762311228,0.02954877064481236,0.8204233542684345,0.025505867969724864,0.8717734350354868,0.04441499792971666,0.6259196378041879,0.031321095873280635,0.9310245586544428,0.020745206438738586,0.4576493762311228,0.029548770644812334,0.7075190360655781,0.03249148487853603,0.46358412648898206,0.02955109128712872,0.7661252260305836,0.031564260233205944
88,11.666666666666666,14.364307617610162,6.666666666666667,5.507570547286102,860.0,73.74957626996917,1503.0,58.412327466040935,0.8653396047409393,0.044397014772434316,0.629881154499151,0.028371434579063503,0.9313873509815823,0.020377266356391952,0.4598380389581965,0.027842293316911793,0.8226331705047686,0.02368878967589041,0.865047288054272,0.044777280384621136,0.629881154499151,0.028371434579063503,0.9313873509815823,0.020377266356391952,0.4598380389581965,0.027842293316911793,0.7116427351895883,0.029312152357702355,0.46571379124788354,0.027846815644170013,0.7693200345652117,0.02895686844198828
89,7.0,7.211102550927978,21.333333333333332,20.207259421636902,867.0,80.1311425102625,1524.3333333333333,78.10463067791393,0.8664791234046862,0.04350912904617497,0.635823429541596,0.03449278379271655,0.9321515172651604,0.020940802799781402,0.4668417596848326,0.03433672831338042,0.8253082112119098,0.026747688909910278,0.8661904400118347,0.04387673204238333,0.635823429541596,0.03449278379271655,0.9321515172651604,0.020940802799781406,0.4668417596848326,0.03433672831338042,0.7160584802944236,0.034604286203570665,0.4730421190754455,0.03482117092068844,0.772939801879622,0.033406227216857085
90,5.666666666666667,7.234178138070235,16.0,15.394804318340652,872.6666666666666,75.24847728248946,1540.3333333333333,75.85732221304238,0.8671395350445693,0.04419415145375432,0.6406338426711942,0.03316495435794649,0.9328963661448747,0.02065299132862489,0.47209455022980956,0.03342049284676623,0.8287973947429635,0.025306404554235995,0.8668510908797403,0.04456048840740036,0.6406338426711942,0.03316495435794643,0.9328963661448747,0.02065299132862489,0.47209455022980956,0.033420492846766195,0.720768493200733,0.03246050521062729,0.47799985695066655,0.033632788734568535,0.777052569467385,0.031356854682695286
91,6.0,7.810249675906654,12.666666666666666,12.055427546683417,878.6666666666666,83.05018563093843,1553.0,78.88599368709251,0.8667292860185262,0.04373163486988355,0.6445953593661573,0.0377385150488974,0.9334107540915692,0.02055198987506966,0.47625300941124976,0.034573424677074714,0.8317632007443592,0.029057972678182425,0.8664454415188838,0.0440963734907816,0.6445953593661573,0.0377385150488974,0.9334107540915692,0.02055198987506966,0.4762530094112497,0.03457342467707474,0.7251894225537486,0.03816361555364828,0.48214233571480974,0.03472510394051051,0.7807986056328267,0.03639632636611909
92,3.6666666666666665,3.7859388972001824,8.0,6.244997998398398,882.3333333333334,81.14390509048313,1561.0,74.08103670980854,0.867309550981688,0.04360814823535043,0.6477079796264856,0.03501118952003613,0.9338051613516319,0.020183594262852392,0.47887940468373824,0.03301708533410055,0.8331007210979298,0.02752716672626007,0.867025937720662,0.04397753112811166,0.6477079796264856,0.035011189520036144,0.9338051613516319,0.020183594262852395,0.47887940468373824,0.03301708533410054,0.7276371283017469,0.035449025637004326,0.48485895040654614,0.03316027992530559,0.7829401380404412,0.03390690941471386
93,2.0,3.4641016151377544,6.0,10.392304845413264,884.3333333333334,79.93956050250297,1567.0,65.02307282803544,0.8672533964444014,0.04362756457205367,0.6491228070175439,0.03319753112860774,0.9341519425367365,0.019652743935108238,0.48084920113810464,0.03004313316711409,0.8337404047452897,0.026670580348172115,0.8669697831833754,0.04399624147108616,0.6491228070175439,0.03319753112860775,0.9341519425367365,0.019652743935108297,0.48084920113810464,0.030043133167114062,0.7288455518656854,0.033994837016260215,0.48656872569191484,0.030628632087905644,0.7840425465020101,0.0325370869325905
94,2.3333333333333335,0.5773502691896257,15.0,19.467922333931785,886.6666666666666,79.75169799655261,1582.0,83.86298349093002,0.8668271627593516,0.04381853756997842,0.6505376344086021,0.03355378820948787,0.9294165219042737,0.013336074508477609,0.48292843072882463,0.031845042678923186,0.8342056292160968,0.027031791212785428,0.8665440109228497,0.04417756697086568,0.6505376344086021,0.03355378820948787,0.9294165219042737,0.013336074508477673,0.4829284307288247,0.03184504267892316,0.7295965272449502,0.03465679274205861,0.48869961135551265,0.03241045159255009,0.7845530555411939,0.03322379086568379
95,3.3333333333333335,5.773502691896258,3.0,2.6457513110645907,890.0,85.42247947700886,1585.0,85.71464285639881,0.864359556157638,0.04702725933057078,0.6508205998868138,0.03402299531351624,0.9293224200712059,0.013299226268575593,0.48380389581965416,0.03250385219229322,0.8347290067457548,0.02788637758434557,0.864081773242075,0.047399003587954694,0.6508205998868138,0.03402299531351624,0.9293224200712058,0.013299226268575616,0.48380389581965416,0.032503852192293195,0.7301087803389589,0.035522810206000045,0.48959443275597786,0.0330435243377674,0.7851890740325274,0.03429138890675311
96,0.3333333333333333,0.5773502691896257,20.0,22.9128784747792,890.3333333333334,85.04900548115383,1605.0,108.49884792015075,0.8643937140628021,0.04708271431753308,0.6511035653650254,0.03391338600244171,0.9215268926098399,0.011972709914098375,0.48555482600131317,0.032815164107170475,0.8349034659223075,0.02783120583704672,0.8641159311472391,0.04745432408053114,0.6511035653650254,0.03391338600244171,0.9215268926098399,0.011972709914098408,0.48555482600131317,0.03281516410717045,0.7303798424581018,0.03538370205734429,0.49131819757432704,0.03329299493282734,0.7853678654507176,0.03420757147560537
